3SR	B-DRUG
,	I-DRUG
4aRS	I-DRUG
,	I-DRUG
6SR	I-DRUG
,	I-DRUG
8aRS	I-DRUG
-	I-DRUG
6	I-DRUG
-	I-DRUG
[	I-DRUG
phosphonomethyl	I-DRUG
]	I-DRUG
decahydr	I-DRUG
oisoquinoline	I-DRUG
-	I-DRUG
3	I-DRUG
-	I-DRUG
carboxylic	I-DRUG
acid	I-DRUG
,	O
has	O
been	O
described	O
as	O
a	O
potent	O
antagonist	O
of	O
the	O
N	B-DRUG
-	I-DRUG
methyl	I-DRUG
-	I-DRUG
D	I-DRUG
-	I-DRUG
aspartate	I-DRUG
(	O
NMDA	B-DRUG
)	O
subtype	O
of	O
glutamate	B-DRUG
receptor	O
.	O

Here	O
its	O
ability	O
to	O
antagonize	O
the	O
prolonged	O
depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
by	O
amphetamine	B-DRUG
in	O
iprindole	B-DRUG
-	O
treated	O
rats	O
is	O
reported	O
.	O

A	O
single	O
18	O
.	O
4	O
mg	O
/	O
kg	O
(	O
i	O
.	O
p	O
.	O
)	O
dose	O
of	O
(	O
+	O
/	O
-	O
)	O
-	O
amphetamine	B-DRUG
hemisulfate	O
,	O
given	O
to	O
rats	O
pretreated	O
with	O
iprindole	B-DRUG
,	O
resulted	O
in	O
persistent	O
depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
1	O
week	O
later	O
.	O

This	O
prolonged	O
depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
was	O
antagonized	O
by	O
dizocilpine	B-DRUG
(	O
MK	B-DRUG
-	I-DRUG
801	I-DRUG
,	O
a	O
non	O
-	O
competitive	O
antagonist	O
of	O
NMDA	B-DRUG
receptors	O
)	O
or	O
by	O
LY274614	B-DRUG
(	O
a	O
competitive	O
antagonist	O
of	O
NMDA	B-DRUG
receptors	O
)	O
.	O

The	O
protective	O
effect	O
of	O
LY274614	B-DRUG
was	O
dose	O
-	O
dependent	O
,	O
being	O
maximum	O
at	O
10	O
-	O
40	O
mgkg	O
(	O
i	O
.	O
p	O
.	O
)	O
.	O

A	O
10	O
mg	O
/	O
kg	O
dose	O
of	O
LY274614	B-DRUG
was	O
effective	O
in	O
antagonizing	O
the	O
depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
,	O
when	O
given	O
as	O
long	O
as	O
8	O
hr	O
prior	O
to	O
amphetamine	B-DRUG
but	O
not	O
when	O
given	O
24	O
hr	O
prior	O
to	O
amphetamine	B-DRUG
.	O

Depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
was	O
also	O
antagonized	O
when	O
LY274614	B-DRUG
was	O
given	O
after	O
the	O
injection	O
of	O
amphetamine	B-DRUG
;	O
LY274614	B-DRUG
protected	O
when	O
given	O
up	O
to	O
4	O
hr	O
after	O
but	O
not	O
when	O
given	O
8	O
or	O
24	O
hr	O
after	O
amphetamine	B-DRUG
.	O

The	O
prolonged	O
depletion	O
of	O
dopamine	B-DRUG
in	O
the	O
striatum	O
in	O
mice	O
,	O
given	O
multiple	O
injections	O
of	O
methamphetamine	B-DRUG
,	O
was	O
also	O
antagonized	O
dose	O
-	O
dependently	O
and	O
completely	O
by	O
LY274614	B-DRUG
.	O

The	O
data	O
strengthen	O
the	O
evidence	O
that	O
the	O
neurotoxic	B-SYMPTOM
effect	O
of	O
amphetamine	B-DRUG
and	O
related	O
compounds	O
toward	O
nigrostriatal	O
dopamine	B-DRUG
neurons	O
involves	O
NMDA	B-DRUG
receptors	O
and	O
that	O
LY274614	B-DRUG
is	O
an	O
NMDA	B-DRUG
receptor	O
antagonist	O
with	O
long	O
-	O
lasting	O
in	O
vivo	O
effects	O
in	O
rats	O
.	O

Ketoconazole	B-DRUG
-	O
induced	O
neurologic	B-SYMPTOM
sequelae	I-SYMPTOM
.	O

A	O
77	O
-	O
y	O
-	O
old	O
patient	O
developed	O
weakness	B-SYMPTOM
of	I-SYMPTOM
extremities	I-SYMPTOM
,	O
legs	B-SYMPTOM
paralysis	I-SYMPTOM
,	O
dysarthria	B-SYMPTOM
and	O
tremor	B-SYMPTOM
1	O
h	O
after	O
ingestion	O
of	O
200	O
mg	O
ketoconazole	B-DRUG
for	O
the	O
first	O
time	O
in	O
his	O
life	O
.	O

All	O
complaints	O
faded	O
away	O
within	O
24	O
h	O
.	O

Few	O
days	O
later	O
,	O
the	O
patient	O
used	O
another	O
200	O
mg	O
ketoconazole	B-DRUG
tablet	O
,	O
and	O
within	O
an	O
hour	O
experienced	O
a	O
similar	O
clinical	O
picture	O
,	O
which	O
resolved	O
again	O
spontaneously	O
within	O
hours	O
.	O

Laboratory	O
evaluations	O
,	O
including	O
head	O
CT	O
scan	O
,	O
were	O
normal	O
.	O

This	O
case	O
illustrates	O
the	O
need	O
for	O
close	O
vigilance	O
in	O
adverse	B-SYMPTOM
drug	I-SYMPTOM
reactions	I-SYMPTOM
,	O
particularly	O
in	O
the	O
elderly	O
.	O

Development	O
of	O
levodopa	B-DRUG
-	O
induced	O
dyskinesias	B-SYMPTOM
in	O
parkinsonian	B-SYMPTOM
monkeys	O
may	O
depend	O
upon	O
rate	O
of	O
symptom	O
onset	O
and	O
/	O
or	O
duration	O
of	O
symptoms	O
.	O

Levodopa	B-DRUG
-	O
induced	O
dyskinesias	B-SYMPTOM
(	O
LIDs	B-SYMPTOM
)	O
present	O
a	O
major	O
problem	O
for	O
the	O
long	O
-	O
term	O
management	O
of	O
Parkinson	B-SYMPTOM
'	I-SYMPTOM
s	I-SYMPTOM
disease	I-SYMPTOM
(	O
PD	B-SYMPTOM
)	O
patients	O
.	O

Due	O
to	O
the	O
interdependence	O
of	O
risk	O
factors	O
in	O
clinical	O
populations	O
,	O
it	O
is	O
difficult	O
to	O
independently	O
examine	O
factors	O
that	O
may	O
influence	O
the	O
development	O
of	O
LIDs	B-SYMPTOM
.	O

Using	O
macaque	O
monkeys	O
with	O
different	O
types	O
of	O
MPTP	B-DRUG
-	O
induced	O
parkinsonism	B-SYMPTOM
,	O
the	O
current	O
study	O
evaluated	O
the	O
degree	O
to	O
which	O
rate	O
of	O
symptom	O
progression	O
,	O
symptom	O
severity	O
,	O
and	O
response	O
to	O
and	O
duration	O
of	O
levodopa	B-DRUG
therapy	O
may	O
be	O
involved	O
in	O
the	O
development	O
of	O
LIDs	B-SYMPTOM
.	O

Monkeys	O
with	O
acute	O
(	O
short	O
-	O
term	O
)	O
MPTP	B-DRUG
exposure	O
,	O
rapid	O
symptom	O
onset	O
and	O
short	O
symptom	O
duration	O
prior	O
to	O
initiation	O
of	O
levodopa	B-DRUG
therapy	O
developed	O
dyskinesia	B-SYMPTOM
between	O
11	O
and	O
24	O
days	O
of	O
daily	O
levodopa	B-DRUG
administration	O
.	O

In	O
contrast	O
,	O
monkeys	O
with	O
long	O
-	O
term	O
MPTP	B-DRUG
exposure	O
,	O
slow	O
symptom	O
progression	O
and	O
/	O
or	O
long	O
symptom	O
duration	O
prior	O
to	O
initiation	O
of	O
levodopa	B-DRUG
therapy	O
were	O
more	O
resistant	O
to	O
developing	O
LIDs	B-SYMPTOM
(	O
e	O
.	O
g	O
.	O
,	O
dyskinesia	B-SYMPTOM
developed	O
no	O
sooner	O
than	O
146	O
days	O
of	O
chronic	O
levodopa	B-DRUG
administration	O
)	O
.	O

All	O
animals	O
were	O
similarly	O
symptomatic	O
at	O
the	O
start	O
of	O
levodopa	B-DRUG
treatment	O
and	O
had	O
similar	O
therapeutic	O
responses	O
to	O
the	O
drug	O
.	O

These	O
data	O
suggest	O
distinct	O
differences	O
in	O
the	O
propensity	O
to	O
develop	O
LIDs	B-SYMPTOM
in	O
monkeys	O
with	O
different	O
rates	O
of	O
symptom	O
progression	O
or	O
symptom	O
durations	O
prior	O
to	O
levodopa	B-DRUG
and	O
demonstrate	O
the	O
value	O
of	O
these	O
models	O
for	O
further	O
studying	O
the	O
pathophysiology	O
of	O
LIDs	B-SYMPTOM
.	O

A	O
diet	O
promoting	O
sugar	B-SYMPTOM
dependency	I-SYMPTOM
causes	O
behavioral	B-SYMPTOM
cross	I-SYMPTOM
-	I-SYMPTOM
sensitization	I-SYMPTOM
to	O
a	O
low	O
dose	O
of	O
amphetamine	B-DRUG
.	O

Previous	O
research	O
in	O
this	O
laboratory	O
has	O
shown	O
that	O
a	O
diet	O
of	O
intermittent	O
excessive	O
sugar	O
consumption	O
produces	O
a	O
state	O
with	O
neurochemical	O
and	O
behavioral	O
similarities	O
to	O
drug	B-SYMPTOM
dependency	I-SYMPTOM
.	O

The	O
present	O
study	O
examined	O
whether	O
female	O
rats	O
on	O
various	O
regimens	O
of	O
sugar	O
access	O
would	O
show	O
behavioral	B-SYMPTOM
cross	I-SYMPTOM
-	I-SYMPTOM
sensitization	I-SYMPTOM
to	O
a	O
low	O
dose	O
of	O
amphetamine	B-DRUG
.	O

After	O
a	O
30	O
-	O
min	O
baseline	O
measure	O
of	O
locomotor	O
activity	O
(	O
day	O
0	O
)	O
,	O
animals	O
were	O
maintained	O
on	O
a	O
cyclic	O
diet	O
of	O
12	O
-	O
h	O
deprivation	O
followed	O
by	O
12	O
-	O
h	O
access	O
to	O
10	O
%	O
sucrose	B-DRUG
solution	O
and	O
chow	O
pellets	O
(	O
12	O
h	O
access	O
starting	O
4	O
h	O
after	O
onset	O
of	O
the	O
dark	O
period	O
)	O
for	O
21	O
days	O
.	O

Locomotor	O
activity	O
was	O
measured	O
again	O
for	O
30	O
min	O
at	O
the	O
beginning	O
of	O
days	O
1	O
and	O
21	O
of	O
sugar	O
access	O
.	O

Beginning	O
on	O
day	O
22	O
,	O
all	O
rats	O
were	O
maintained	O
on	O
ad	O
libitum	O
chow	O
.	O

Nine	O
days	O
later	O
locomotor	O
activity	O
was	O
measured	O
in	O
response	O
to	O
a	O
single	O
low	O
dose	O
of	O
amphetamine	B-DRUG
(	O
0	O
.	O
5	O
mg	O
/	O
kg	O
)	O
.	O

The	O
animals	O
that	O
had	O
experienced	O
cyclic	O
sucrose	B-DRUG
and	O
chow	O
were	O
hyperactive	B-SYMPTOM
in	O
response	O
to	O
amphetamine	B-DRUG
compared	O
with	O
four	O
control	O
groups	O
(	O
ad	O
libitum	O
10	O
%	O
sucrose	B-DRUG
and	O
chow	O
followed	O
by	O
amphetamine	B-DRUG
injection	O
,	O
cyclic	O
chow	O
followed	O
by	O
amphetamine	B-DRUG
injection	O
,	O
ad	O
libitum	O
chow	O
with	O
amphetamine	B-DRUG
,	O
or	O
cyclic	O
10	O
%	O
sucrose	B-DRUG
and	O
chow	O
with	O
a	O
saline	O
injection	O
)	O
.	O

These	O
results	O
suggest	O
that	O
a	O
diet	O
comprised	O
of	O
alternating	O
deprivation	O
and	O
access	O
to	O
a	O
sugar	O
solution	O
and	O
chow	O
produces	O
bingeing	O
on	O
sugar	O
that	O
leads	O
to	O
a	O
long	O
lasting	O
state	O
of	O
increased	O
sensitivity	O
to	O
amphetamine	B-DRUG
,	O
possibly	O
due	O
to	O
a	O
lasting	O
alteration	O
in	O
the	O
dopamine	B-DRUG
system	O
.	O

Reversible	O
dilated	B-SYMPTOM
cardiomyopathy	I-SYMPTOM
related	O
to	O
amphotericin	B-DRUG
B	I-DRUG
therapy	O
.	O

We	O
describe	O
a	O
patient	O
who	O
developed	O
dilated	B-SYMPTOM
cardiomyopathy	I-SYMPTOM
and	O
clinical	O
congestive	O
heart	B-SYMPTOM
failure	I-SYMPTOM
after	O
2	O
months	O
of	O
therapy	O
with	O
amphotericin	B-DRUG
B	I-DRUG
(	O
AmB	B-DRUG
)	O
for	O
disseminated	O
coccidioidomycosis	B-SYMPTOM
.	O

His	O
echocardiographic	O
abnormalities	O
and	O
heart	B-SYMPTOM
failure	I-SYMPTOM
resolved	O
after	O
posaconazole	B-DRUG
was	O
substituted	O
for	O
AmB	B-DRUG
.	O

It	O
is	O
important	O
to	O
recognize	O
the	O
rare	O
and	O
potentially	O
reversible	O
toxicity	B-SYMPTOM
of	O
AmB	B-DRUG
.	O

NO	B-DRUG
-	O
induced	O
migraine	B-SYMPTOM
attack	O
:	O
strong	O
increase	O
in	O
plasma	O
calcitonin	B-DRUG
gene	I-DRUG
-	I-DRUG
related	I-DRUG
peptide	I-DRUG
(	O
CGRP	B-DRUG
)	O
concentration	O
and	O
negative	O
correlation	O
with	O
platelet	O
serotonin	B-DRUG
release	O
.	O

The	O
aim	O
of	O
the	O
present	O
study	O
was	O
to	O
investigate	O
changes	O
in	O
the	O
plasma	O
calcitonin	B-DRUG
gene	I-DRUG
-	I-DRUG
related	I-DRUG
peptide	I-DRUG
(	O
CGRP	B-DRUG
)	O
concentration	O
and	O
platelet	O
serotonin	B-DRUG
(	O
5	B-DRUG
-	I-DRUG
hydroxytriptamine	I-DRUG
,	O
5	B-DRUG
-	I-DRUG
HT	I-DRUG
)	O
content	O
during	O
the	O
immediate	O
headache	B-SYMPTOM
and	O
the	O
delayed	O
genuine	O
migraine	B-SYMPTOM
attack	O
provoked	O
by	O
nitroglycerin	B-DRUG
.	O

Fifteen	O
female	O
migraineurs	B-SYMPTOM
(	I-SYMPTOM
without	I-SYMPTOM
aura	I-SYMPTOM
)	I-SYMPTOM
and	O
eight	O
controls	O
participated	O
in	O
the	O
study	O
.	O

Sublingual	O
nitroglycerin	B-DRUG
(	O
0	O
.	O
5	O
mg	O
)	O
was	O
administered	O
.	O

Blood	O
was	O
collected	O
from	O
the	O
antecubital	O
vein	O
four	O
times	O
:	O
60	O
min	O
before	O
and	O
after	O
the	O
nitroglycerin	B-DRUG
application	O
,	O
and	O
60	O
and	O
120	O
min	O
after	O
the	O
beginning	O
of	O
the	O
migraine	B-SYMPTOM
attack	O
(	O
mean	O
344	O
and	O
404	O
min	O
;	O
12	O
subjects	O
)	O
.	O

In	O
those	O
subjects	O
who	O
had	O
no	O
migraine	B-SYMPTOM
attack	O
(	O
11	O
subjects	O
)	O
a	O
similar	O
time	O
schedule	O
was	O
used	O
.	O

Plasma	O
CGRP	B-DRUG
concentration	O
increased	O
significantly	O
(	O
P	O
<	O
0	O
.	O
01	O
)	O
during	O
the	O
migraine	B-SYMPTOM
attack	O
and	O
returned	O
to	O
baseline	O
after	O
the	O
cessation	O
of	O
the	O
migraine	B-SYMPTOM
.	O

In	O
addition	O
,	O
both	O
change	O
and	O
peak	O
,	O
showed	O
significant	O
positive	O
correlations	O
with	O
migraine	B-SYMPTOM
headache	B-SYMPTOM
intensity	O
(	O
P	O
<	O
0	O
.	O
001	O
)	O
.	O

However	O
,	O
plasma	O
CGRP	B-DRUG
concentrations	O
failed	O
to	O
change	O
during	O
immediate	O
headache	B-SYMPTOM
and	O
in	O
the	O
subjects	O
with	O
no	O
migraine	B-SYMPTOM
attack	O
.	O

Basal	O
CGRP	B-DRUG
concentration	O
was	O
significantly	O
higher	O
and	O
platelet	O
5	B-DRUG
-	I-DRUG
HT	I-DRUG
content	O
tended	O
to	O
be	O
lower	O
in	O
subjects	O
who	O
experienced	O
a	O
migraine	B-SYMPTOM
attack	O
.	O

Platelet	O
serotonin	B-DRUG
content	O
decreased	O
significantly	O
(	O
P	O
<	O
0	O
.	O
01	O
)	O
after	O
nitroglycerin	B-DRUG
in	O
subjects	O
with	O
no	O
migraine	B-SYMPTOM
attack	O
but	O
no	O
consistent	O
change	O
was	O
observed	O
in	O
patients	O
with	O
migraine	B-SYMPTOM
attack	O
.	O

In	O
conclusion	O
,	O
the	O
fact	O
that	O
plasma	O
CGRP	B-DRUG
concentration	O
correlates	O
with	O
the	O
timing	O
and	O
severity	O
of	O
a	O
migraine	B-SYMPTOM
headache	B-SYMPTOM
suggests	O
a	O
direct	O
relationship	O
between	O
CGRP	B-DRUG
and	O
migraine	B-SYMPTOM
.	O

In	O
contrast	O
,	O
serotonin	B-DRUG
release	O
from	O
platelets	O
does	O
not	O
provoke	O
migraine	B-SYMPTOM
,	O
it	O
may	O
even	O
counteract	O
the	O
headache	B-SYMPTOM
and	O
the	O
concomitant	O
CGRP	B-DRUG
release	O
in	O
this	O
model	O
.	O

Hyperbaric	O
oxygen	B-DRUG
therapy	O
for	O
control	O
of	O
intractable	O
cyclophosphamide	B-DRUG
-	O
induced	O
hemorrhagic	B-SYMPTOM
cystitis	I-SYMPTOM
.	O

We	O
report	O
a	O
case	O
of	O
intractable	O
hemorrhagic	B-SYMPTOM
cystitis	I-SYMPTOM
due	O
to	O
cyclophosphamide	B-DRUG
therapy	O
for	O
Wegener	B-SYMPTOM
'	I-SYMPTOM
s	I-SYMPTOM
granulomatosis	I-SYMPTOM
.	O

Conservative	O
treatment	O
,	O
including	O
bladder	O
irrigation	O
with	O
physiological	O
saline	O
and	O
instillation	O
of	O
prostaglandin	B-DRUG
F2	I-DRUG
alpha	I-DRUG
,	O
failed	O
to	O
totally	O
control	O
hemorrhage	B-SYMPTOM
.	O

We	O
then	O
used	O
hyperbaric	O
oxygen	B-DRUG
at	O
an	O
absolute	O
pressure	O
of	O
2	O
atm	O
,	O
5	O
days	O
a	O
week	O
for	O
8	O
consecutive	O
weeks	O
.	O

The	O
bleeding	B-SYMPTOM
ceased	O
completely	O
by	O
the	O
end	O
of	O
treatment	O
and	O
the	O
patient	O
remained	O
free	O
of	O
hematuria	B-SYMPTOM
thereafter	O
.	O

No	O
side	O
effect	O
was	O
noted	O
during	O
the	O
course	O
of	O
therapy	O
.	O

In	O
future	O
,	O
this	O
form	O
of	O
therapy	O
can	O
offer	O
a	O
safe	O
alternative	O
in	O
the	O
treatment	O
of	O
cyclophosphamide	B-DRUG
-	O
induced	O
hemorrhagic	B-SYMPTOM
cystitis	I-SYMPTOM
.	O

Acute	B-SYMPTOM
psychosis	I-SYMPTOM
due	O
to	O
treatment	O
with	O
phenytoin	B-DRUG
in	O
a	O
nonepileptic	O
patient	O
.	O

The	O
development	O
of	O
psychosis	B-SYMPTOM
related	O
to	O
antiepileptic	O
drug	O
treatment	O
is	O
usually	O
attributed	O
to	O
the	O
interaction	O
between	O
the	O
epileptic	B-SYMPTOM
brain	O
substratum	O
and	O
the	O
antiepileptic	O
drugs	O
.	O

The	O
case	O
of	O
a	O
nonepileptic	O
patient	O
who	O
developed	O
psychosis	B-SYMPTOM
following	O
phenytoin	B-DRUG
treatment	O
for	O
trigeminal	B-SYMPTOM
neuralgia	I-SYMPTOM
is	O
described	O
.	O

This	O
case	O
suggests	O
that	O
the	O
psychotic	B-SYMPTOM
symptoms	I-SYMPTOM
that	O
occur	O
following	O
phenytoin	B-DRUG
treatment	O
in	O
some	O
epileptic	B-SYMPTOM
patients	O
may	O
be	O
the	O
direct	O
result	O
of	O
medication	O
,	O
unrelated	O
to	O
seizures	B-SYMPTOM
.	O

Risks	O
of	O
the	O
consumption	O
of	O
beverages	O
containing	O
quinine	B-DRUG
.	O

Although	O
the	O
United	O
States	O
Food	O
and	O
Drug	O
Administration	O
banned	O
its	O
use	O
for	O
nocturnal	B-SYMPTOM
leg	I-SYMPTOM
cramps	I-SYMPTOM
due	O
to	O
lack	O
of	O
safety	O
and	O
efficacy	O
,	O
quinine	B-DRUG
is	O
widely	O
available	O
in	O
beverages	O
including	O
tonic	O
water	O
and	O
bitter	O
lemon	O
.	O

Numerous	O
anecdotal	O
reports	O
suggest	O
that	O
products	O
containing	O
quinine	B-DRUG
may	O
produce	O
neurological	B-SYMPTOM
complications	I-SYMPTOM
,	O
including	O
confusion	B-SYMPTOM
,	O
altered	O
mental	O
status	O
,	O
seizures	B-SYMPTOM
,	O
and	O
coma	B-SYMPTOM
,	O
particularly	O
in	O
older	O
women	O
.	O

Psychologists	O
need	O
to	O
inquire	O
about	O
consumption	O
of	O
quinine	B-DRUG
-	O
containing	O
beverages	O
as	O
part	O
of	O
an	O
evaluation	O
process	O
.	O

Transient	O
platypnea	B-SYMPTOM
-	I-SYMPTOM
orthodeoxia	I-SYMPTOM
-	I-SYMPTOM
like	I-SYMPTOM
syndrome	I-SYMPTOM
induced	O
by	O
propafenone	B-DRUG
overdose	B-SYMPTOM
in	O
a	O
young	O
woman	O
with	O
Ebstein	B-SYMPTOM
'	I-SYMPTOM
s	I-SYMPTOM
anomaly	I-SYMPTOM
.	O

In	O
this	O
report	O
we	O
describe	O
the	O
case	O
of	O
a	O
37	O
-	O
year	O
-	O
old	O
white	O
woman	O
with	O
Ebstein	B-SYMPTOM
'	I-SYMPTOM
s	I-SYMPTOM
anomaly	I-SYMPTOM
,	O
who	O
developed	O
a	O
rare	O
syndrome	O
called	O
platypnea	B-SYMPTOM
-	I-SYMPTOM
orthodeoxia	I-SYMPTOM
,	O
characterized	O
by	O
massive	O
right	O
-	O
to	O
-	O
left	O
interatrial	O
shunting	O
with	O
transient	O
profound	O
hypoxia	B-SYMPTOM
and	O
cyanosis	B-SYMPTOM
.	O

This	O
shunt	O
of	O
blood	O
via	O
a	O
patent	B-SYMPTOM
foramen	I-SYMPTOM
ovale	I-SYMPTOM
occurred	O
in	O
the	O
presence	O
of	O
a	O
normal	O
pulmonary	O
artery	O
pressure	O
,	O
and	O
was	O
probably	O
precipitated	O
by	O
a	O
propafenone	B-DRUG
overdose	B-SYMPTOM
.	O

This	O
drug	O
caused	O
biventricular	B-SYMPTOM
dysfunction	I-SYMPTOM
,	O
due	O
to	O
its	O
negative	O
inotropic	O
effect	O
,	O
and	O
hypotension	B-SYMPTOM
,	O
due	O
to	O
its	O
peripheral	O
vasodilatory	O
effect	O
.	O

These	O
effects	O
gave	O
rise	O
to	O
an	O
increase	O
in	O
the	O
right	O
atrial	O
pressure	O
and	O
a	O
decrease	O
in	O
the	O
left	O
one	O
with	O
a	O
consequent	O
stretching	O
of	O
the	O
foramen	O
ovale	O
and	O
the	O
creation	O
of	O
massive	O
right	O
-	O
to	O
-	O
left	O
shunting	O
.	O

In	O
our	O
case	O
this	O
interatrial	O
shunt	O
was	O
very	O
accurately	O
detected	O
at	O
bubble	O
contrast	O
echocardiography	O
.	O

Noxious	O
chemical	O
stimulation	O
of	O
rat	O
facial	O
mucosa	O
increases	O
intracranial	O
blood	O
flow	O
through	O
a	O
trigemino	O
-	O
parasympathetic	O
reflex	O
-	O
-	O
an	O
experimental	O
model	O
for	O
vascular	B-SYMPTOM
dysfunctions	I-SYMPTOM
in	O
cluster	B-SYMPTOM
headache	I-SYMPTOM
.	O

Cluster	B-SYMPTOM
headache	I-SYMPTOM
is	O
characterized	O
by	O
typical	O
autonomic	O
dysfunctions	O
including	O
facial	O
and	O
intracranial	B-SYMPTOM
vascular	I-SYMPTOM
disturbances	I-SYMPTOM
.	O

Both	O
the	O
trigeminal	O
and	O
the	O
cranial	O
parasympathetic	O
systems	O
may	O
be	O
involved	O
in	O
mediating	O
these	O
dysfunctions	O
.	O

An	O
experimental	O
model	O
was	O
developed	O
in	O
the	O
rat	O
to	O
measure	O
changes	O
in	O
lacrimation	O
and	O
intracranial	O
blood	O
flow	O
following	O
noxious	O
chemical	O
stimulation	O
of	O
facial	O
mucosa	O
.	O

Blood	O
flow	O
was	O
monitored	O
in	O
arteries	O
of	O
the	O
exposed	O
cranial	O
dura	O
mater	O
and	O
the	O
parietal	O
cortex	O
using	O
laser	O
Doppler	O
flowmetry	O
.	O

Capsaicin	B-DRUG
(	O
0	O
.	O
01	O
-	O
1	O
mm	O
)	O
applied	O
to	O
oral	O
or	O
nasal	O
mucosa	O
induced	O
increases	B-SYMPTOM
in	I-SYMPTOM
dural	I-SYMPTOM
and	I-SYMPTOM
cortical	I-SYMPTOM
blood	I-SYMPTOM
flow	I-SYMPTOM
and	O
provoked	O
lacrimation	O
.	O

These	O
responses	O
were	O
blocked	O
by	O
systemic	O
pre	O
-	O
administration	O
of	O
hexamethonium	B-DRUG
chloride	I-DRUG
(	O
20	O
mg	O
/	O
kg	O
)	O
.	O

The	O
evoked	O
increases	B-SYMPTOM
in	I-SYMPTOM
dural	I-SYMPTOM
blood	I-SYMPTOM
flow	I-SYMPTOM
were	O
also	O
abolished	O
by	O
topical	O
pre	O
-	O
administration	O
of	O
atropine	B-DRUG
(	O
1	O
mm	O
)	O
and	O
[	O
Lys1	O
,	O
Pro2	O
,	O
5	O
,	O
Arg3	O
,	O
4	O
,	O
Tyr6	O
]	O
-	O
VIP	O
(	O
0	O
.	O
1	O
mm	O
)	O
,	O
a	O
vasoactive	O
intestinal	O
polypeptide	O
(	O
VIP	O
)	O
antagonist	O
,	O
onto	O
the	O
exposed	O
dura	O
mater	O
.	O

We	O
conclude	O
that	O
noxious	O
stimulation	O
of	O
facial	O
mucosa	O
increases	O
intracranial	O
blood	O
flow	O
and	O
lacrimation	O
via	O
a	O
trigemino	O
-	O
parasympathetic	O
reflex	O
.	O

The	O
blood	O
flow	O
responses	O
seem	O
to	O
be	O
mediated	O
by	O
the	O
release	O
of	O
acetylcholine	B-DRUG
and	O
VIP	O
within	O
the	O
meninges	O
.	O

Similar	O
mechanisms	O
may	O
be	O
involved	O
in	O
the	O
pathogenesis	O
of	O
cluster	B-SYMPTOM
headache	I-SYMPTOM
.	O

Organophosphate	B-DRUG
-	O
induced	O
convulsions	B-SYMPTOM
and	O
prevention	O
of	O
neuropathological	B-SYMPTOM
damages	I-SYMPTOM
.	O

Such	O
organophosphorus	B-DRUG
(	O
OP	B-DRUG
)	O
compounds	O
as	O
diisopropylfluorophosphate	B-DRUG
(	O
DFP	B-DRUG
)	O
,	O
sarin	B-DRUG
and	O
soman	B-DRUG
are	O
potent	O
inhibitors	O
of	O
acetylcholinesterases	O
(	O
AChEs	O
)	O
and	O
butyrylcholinesterases	O
(	O
BChEs	O
)	O
.	O

The	O
acute	O
toxicity	B-SYMPTOM
of	O
OPs	B-DRUG
is	O
the	O
result	O
of	O
their	O
irreversible	O
binding	O
with	O
AChEs	O
in	O
the	O
central	O
nervous	O
system	O
(	O
CNS	O
)	O
,	O
which	O
elevates	O
acetylcholine	B-DRUG
(	O
ACh	B-DRUG
)	O
levels	O
.	O

The	O
protective	O
action	O
of	O
subcutaneously	O
(	O
SC	O
)	O
administered	O
antidotes	O
or	O
their	O
combinations	O
in	O
DFP	B-DRUG
(	O
2	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
intoxication	O
was	O
studied	O
in	O
9	O
-	O
10	O
-	O
weeks	O
-	O
old	O
Han	O
-	O
Wistar	O
male	O
rats	O
.	O

The	O
rats	O
received	O
AChE	O
reactivator	O
pralidoxime	B-DRUG
-	I-DRUG
2	I-DRUG
-	I-DRUG
chloride	I-DRUG
(	O
2PAM	B-DRUG
)	O
(	O
30	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
,	O
anticonvulsant	O
diazepam	B-DRUG
(	O
2	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
,	O
A	O
(	O
1	O
)	O
-	O
adenosine	B-DRUG
receptor	O
agonist	O
N	B-DRUG
(	I-DRUG
6	I-DRUG
)	I-DRUG
-	I-DRUG
cyclopentyl	I-DRUG
adenosine	I-DRUG
(	O
CPA	B-DRUG
)	O
(	O
2	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
,	O
NMDA	B-DRUG
-	O
receptor	O
antagonist	O
dizocilpine	B-DRUG
maleate	I-DRUG
(	O
+	O
-	O
MK801	O
hydrogen	O
maleate	O
)	O
(	O
2	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
or	O
their	O
combinations	O
with	O
cholinolytic	O
drug	O
atropine	B-DRUG
sulfate	I-DRUG
(	O
50	O
.	O
0	O
mg	O
/	O
kg	O
BW	O
)	O
immediately	O
or	O
30	O
min	O
after	O
the	O
single	O
